Electrophile_SMILES,Nucleophile_SMILES,Ligand_SMILES,Base_SMILES,Solvent_SMILES,yield
2,2,9,4,3,14.73
2,2,5,4,3,14.45
2,2,6,4,3,19.58
2,2,7,4,3,13.61
2,2,1,4,3,27.95
2,2,2,4,3,15.96
2,2,10,4,3,19.51
2,2,4,4,3,16.33
2,2,3,2,3,31.57
2,2,8,2,3,19.08
2,2,0,2,3,26.77
2,2,9,2,3,13.69
2,2,5,2,3,14.13
2,2,6,2,3,14.55
2,2,7,2,3,31.35
2,2,1,2,3,34.37
2,2,2,2,3,15.82
2,2,10,2,3,39.42
2,2,4,2,3,14.27
2,2,3,6,1,48.3
2,2,8,6,1,75.18
2,2,0,6,1,63.04
2,2,9,6,1,75.06
2,2,5,6,1,72.15
2,2,6,6,1,70.31
2,2,7,6,1,62.57
2,2,1,6,1,53.28
2,2,2,6,1,61.95
2,2,10,6,1,70.0
2,2,4,6,1,48.05
2,2,3,5,1,42.64
2,2,8,5,1,69.39
2,2,0,5,1,60.07
2,2,9,5,1,68.64
2,2,5,5,1,69.92
2,2,6,5,1,64.04
2,2,7,5,1,51.08
2,2,1,5,1,57.35
2,2,2,5,1,57.92
2,2,10,5,1,63.88
2,2,4,5,1,49.94
2,2,3,0,1,44.23
2,2,8,0,1,78.31
2,2,0,0,1,61.48
2,2,9,0,1,73.72
2,2,5,0,1,73.24
2,2,6,0,1,63.42
2,2,7,0,1,69.82
2,2,1,0,1,54.22
2,2,2,0,1,64.55
2,2,10,0,1,76.73
2,2,4,0,1,62.38
2,2,3,3,1,53.09
2,2,8,3,1,81.48
2,2,0,3,1,70.14
2,2,9,3,1,69.95
2,2,5,3,1,80.65
2,2,6,3,1,82.23
2,2,7,3,1,66.4
2,2,1,3,1,57.51
2,2,2,3,1,61.03
2,2,10,3,1,76.0
2,2,4,3,1,51.91
2,2,3,1,1,46.61
2,2,8,1,1,80.09
2,2,0,1,1,74.74
2,2,9,1,1,73.91
2,2,5,1,1,79.4
2,2,6,1,1,81.25
2,2,7,1,1,58.75
2,2,1,1,1,50.93
2,2,2,1,1,44.35
2,2,10,1,1,68.05
2,2,4,1,1,34.85
2,2,3,4,1,53.82
2,2,8,4,1,82.9
2,2,0,4,1,78.92
2,2,9,4,1,66.13
2,2,5,4,1,84.77
2,2,6,4,1,74.96
2,2,7,4,1,59.47
2,2,1,4,1,60.65
2,2,2,4,1,50.87
2,2,10,4,1,68.62
2,2,4,4,1,39.22
2,2,3,2,1,49.74
2,2,8,2,1,78.9
2,2,0,2,1,70.77
2,2,9,2,1,78.59
2,2,5,2,1,71.82
2,2,6,2,1,76.98
2,2,7,2,1,68.51
2,2,1,2,1,66.43
2,2,2,2,1,67.02
2,2,10,2,1,71.12
2,2,4,2,1,40.88
0,2,3,6,2,15.81
0,2,8,6,2,18.18
0,2,0,6,2,17.45
0,2,9,6,2,17.86
0,2,5,6,2,17.29
0,2,6,6,2,18.96
0,2,7,6,2,17.79
0,2,1,6,2,17.81
0,2,2,6,2,21.26
0,2,10,6,2,21.0
0,2,4,6,2,19.12
0,2,3,5,2,12.17
0,2,8,5,2,17.75
0,2,0,5,2,13.16
0,2,9,5,2,10.99
0,2,5,5,2,12.41
0,2,6,5,2,14.15
0,2,7,5,2,12.9
0,2,1,5,2,19.91
0,2,2,5,2,12.01
0,2,10,5,2,20.9
0,2,4,5,2,12.35
0,2,3,0,2,14.14
0,2,8,0,2,22.09
0,2,0,0,2,11.54
0,2,9,0,2,10.1
0,2,5,0,2,10.87
0,2,6,0,2,11.88
0,2,7,0,2,13.93
0,2,1,0,2,16.78
0,2,2,0,2,12.89
0,2,10,0,2,22.71
0,2,4,0,2,12.97
0,2,3,3,2,10.18
0,2,8,3,2,14.48
0,2,0,3,2,23.12
0,2,9,3,2,30.88
0,2,5,3,2,15.05
0,2,6,3,2,15.78
0,2,7,3,2,13.79
0,2,1,3,2,13.46
0,2,2,3,2,12.72
0,2,10,3,2,20.73
0,2,4,3,2,12.51
0,2,3,1,2,11.97
0,2,8,1,2,15.43
0,2,0,1,2,14.47
0,2,9,1,2,13.34
0,2,5,1,2,13.04
0,2,6,1,2,14.29
0,2,7,1,2,12.48
0,2,1,1,2,16.04
0,2,2,1,2,12.47
0,2,10,1,2,21.04
0,2,4,1,2,12.71
0,2,3,4,2,15.09
0,2,8,4,2,16.43
0,2,0,4,2,12.89
0,2,9,4,2,11.29
0,2,5,4,2,13.82
0,2,6,4,2,14.88
0,2,7,4,2,12.2
0,2,1,4,2,14.09
0,2,2,4,2,13.04
0,2,10,4,2,21.27
0,2,4,4,2,12.83
0,2,3,2,2,12.86
0,2,8,2,2,17.77
0,2,0,2,2,17.88
0,2,9,2,2,12.99
0,2,5,2,2,13.53
0,2,6,2,2,13.83
0,2,7,2,2,12.68
0,2,1,2,2,15.9
0,2,2,2,2,12.83
0,2,10,2,2,21.45
0,2,4,2,2,12.55
0,2,3,6,0,17.7
0,2,8,6,0,32.1
0,2,0,6,0,17.87
0,2,9,6,0,18.72
0,2,5,6,0,16.32
0,2,6,6,0,17.77
0,2,7,6,0,16.49
0,2,1,6,0,23.34
0,2,2,6,0,16.07
0,2,10,6,0,20.49
0,2,4,6,0,17.98
0,2,3,5,0,28.53
0,2,8,5,0,37.86
0,2,0,5,0,24.69
0,2,9,5,0,16.02
0,2,5,5,0,17.53
0,2,6,5,0,19.02
0,2,7,5,0,15.36
0,2,1,5,0,25.46
0,2,2,5,0,16.52
0,2,10,5,0,21.25
0,2,4,5,0,15.76
0,2,3,0,0,18.4
0,2,8,0,0,32.6
0,2,0,0,0,21.01
0,2,9,0,0,14.75
0,2,5,0,0,22.25
0,2,6,0,0,21.39
0,2,7,0,0,15.41
0,2,1,0,0,25.86
0,2,2,0,0,20.14
0,2,10,0,0,27.72
0,2,4,0,0,17.6
0,2,3,3,0,19.64
0,2,8,3,0,37.23
0,2,0,3,0,20.82
0,2,9,3,0,18.83
0,2,5,3,0,18.35
0,2,6,3,0,33.48
0,2,7,3,0,16.16
0,2,1,3,0,27.89
0,2,2,3,0,17.41
0,2,10,3,0,24.17
0,2,4,3,0,20.09
0,2,3,1,0,22.93
0,2,8,1,0,57.68
0,2,0,1,0,40.65
0,2,9,1,0,20.38
0,2,5,1,0,17.77
0,2,6,1,0,57.89
0,2,7,1,0,17.04
0,2,1,1,0,33.74
0,2,2,1,0,16.0
0,2,10,1,0,28.41
0,2,4,1,0,18.36
0,2,3,4,0,25.2
0,2,8,4,0,47.55
0,2,0,4,0,52.13
0,2,9,4,0,24.81
0,2,5,4,0,20.9
0,2,6,4,0,57.21
0,2,7,4,0,17.2
0,2,1,4,0,39.72
0,2,2,4,0,18.91
0,2,10,4,0,26.67
0,2,4,4,0,18.81
0,2,3,2,0,28.07
0,2,8,2,0,67.49
0,2,0,2,0,50.05
0,2,9,2,0,20.77
0,2,5,2,0,20.88
0,2,6,2,0,67.61
0,2,7,2,0,17.3
0,2,1,2,0,37.78
0,2,2,2,0,16.23
0,2,10,2,0,23.67
0,2,4,2,0,17.32
0,2,3,6,3,16.9
0,2,8,6,3,18.3
0,2,0,6,3,17.09
0,2,9,6,3,18.64
0,2,5,6,3,20.27
0,2,6,6,3,22.53
0,2,7,6,3,17.32
0,2,1,6,3,21.28
0,2,2,6,3,17.09
0,2,10,6,3,23.59
0,2,4,6,3,19.35
0,2,3,5,3,13.04
0,2,8,5,3,13.51
0,2,0,5,3,12.36
0,2,9,5,3,14.06
0,2,5,5,3,14.22
0,2,6,5,3,13.74
0,2,7,5,3,14.1
0,2,1,5,3,15.53
0,2,2,5,3,14.1
0,2,10,5,3,20.88
0,2,4,5,3,15.33
0,2,3,0,3,14.48
0,2,8,0,3,17.99
0,2,0,0,3,11.6
0,2,9,0,3,12.44
0,2,5,0,3,16.27
0,2,6,0,3,12.36
0,2,7,0,3,13.53
0,2,1,0,3,16.57
0,2,2,0,3,13.5
0,2,10,0,3,19.04
0,2,4,0,3,12.84
0,2,3,3,3,13.12
0,2,8,3,3,15.23
0,2,0,3,3,11.83
0,2,9,3,3,13.09
0,2,5,3,3,13.77
0,2,6,3,3,12.14
0,2,7,3,3,12.62
0,2,1,3,3,13.68
0,2,2,3,3,14.08
0,2,10,3,3,19.8
0,2,4,3,3,13.93
0,2,3,1,3,13.21
0,2,8,1,3,15.71
0,2,0,1,3,12.61
0,2,9,1,3,12.78
0,2,5,1,3,14.74
0,2,6,1,3,13.87
0,2,7,1,3,13.37
0,2,1,1,3,15.73
0,2,2,1,3,14.58
0,2,10,1,3,23.86
0,2,4,1,3,14.07
0,2,3,4,3,12.49
0,2,8,4,3,20.36
0,2,0,4,3,13.01
0,2,9,4,3,13.94
0,2,5,4,3,14.48
0,2,6,4,3,14.14
0,2,7,4,3,13.14
0,2,1,4,3,15.53
0,2,2,4,3,13.69
0,2,10,4,3,21.55
0,2,4,4,3,14.7
0,2,3,2,3,13.15
0,2,8,2,3,16.14
0,2,0,2,3,12.26
0,2,9,2,3,14.6
0,2,5,2,3,14.35
0,2,6,2,3,15.34
0,2,7,2,3,13.64
0,2,1,2,3,14.75
0,2,2,2,3,14.78
0,2,10,2,3,21.72
0,2,4,2,3,15.09
0,2,3,6,1,38.52
0,2,8,6,1,58.94
0,2,0,6,1,46.32
0,2,9,6,1,27.29
0,2,5,6,1,51.26
0,2,6,6,1,44.78
0,2,7,6,1,47.02
0,2,1,6,1,24.72
0,2,2,6,1,41.29
0,2,10,6,1,12.89
0,2,4,6,1,23.84
0,2,3,5,1,46.83
0,2,8,5,1,68.15
0,2,0,5,1,57.98
0,2,9,5,1,31.08
0,2,5,5,1,74.84
0,2,6,5,1,66.67
0,2,7,5,1,51.04
0,2,1,5,1,44.08
0,2,2,5,1,49.83
0,2,10,5,1,35.63
0,2,4,5,1,13.96
0,2,3,0,1,39.95
0,2,8,0,1,73.12
0,2,0,0,1,6.65
0,2,9,0,1,0.0
0,2,5,0,1,63.01
0,2,6,0,1,61.84
0,2,7,0,1,59.43
0,2,1,0,1,58.57
0,2,2,0,1,58.39
0,2,10,0,1,58.49
0,2,4,0,1,59.75
0,2,3,3,1,57.66
0,2,8,3,1,40.92
0,2,0,3,1,52.74
0,2,9,3,1,35.41
0,2,5,3,1,74.05
0,2,6,3,1,57.44
0,2,7,3,1,39.32
0,2,1,3,1,26.96
0,2,2,3,1,46.03
0,2,10,3,1,26.72
0,2,4,3,1,14.24
0,2,3,1,1,40.8
0,2,8,1,1,64.11
0,2,0,1,1,57.24
0,2,9,1,1,17.87
0,2,5,1,1,71.99
0,2,6,1,1,65.69
0,2,7,1,1,21.1
0,2,1,1,1,21.13
0,2,2,1,1,24.86
0,2,10,1,1,25.49
0,2,4,1,1,13.95
0,2,3,4,1,57.08
0,2,8,4,1,64.73
0,2,0,4,1,71.17
0,2,9,4,1,28.01
0,2,5,4,1,74.34
0,2,6,4,1,56.68
0,2,7,4,1,32.23
0,2,1,4,1,39.5
0,2,2,4,1,33.45
0,2,10,4,1,23.83
0,2,4,4,1,13.61
0,2,3,2,1,45.81
0,2,8,2,1,72.19
0,2,0,2,1,52.92
0,2,9,2,1,28.32
0,2,5,2,1,68.86
0,2,6,2,1,59.44
0,2,7,2,1,54.8
0,2,1,2,1,33.6
0,2,2,2,1,42.55
0,2,10,2,1,41.31
0,2,4,2,1,13.97
1,2,3,6,2,16.17
1,2,8,6,2,18.37
1,2,0,6,2,15.92
1,2,9,6,2,20.33
1,2,5,6,2,15.52
1,2,6,6,2,16.65
1,2,7,6,2,17.6
1,2,1,6,2,17.06
1,2,2,6,2,16.82
1,2,10,6,2,24.79
1,2,4,6,2,16.87
1,2,3,5,2,19.02
1,2,8,5,2,17.07
1,2,0,5,2,19.41
1,2,9,5,2,19.05
1,2,5,5,2,18.46
1,2,6,5,2,16.05
1,2,7,5,2,17.84
1,2,1,5,2,21.01
1,2,2,5,2,16.16
1,2,10,5,2,23.85
1,2,4,5,2,18.98
1,2,3,0,2,15.77
1,2,8,0,2,15.01
1,2,0,0,2,12.55
1,2,9,0,2,14.57
1,2,5,0,2,15.0
1,2,6,0,2,13.51
1,2,7,0,2,15.85
1,2,1,0,2,19.19
1,2,2,0,2,14.19
1,2,10,0,2,22.2
1,2,4,0,2,18.66
1,2,3,3,2,13.07
1,2,8,3,2,18.44
1,2,0,3,2,15.32
1,2,9,3,2,16.18
1,2,5,3,2,16.91
1,2,6,3,2,16.03
1,2,7,3,2,16.08
1,2,1,3,2,20.21
1,2,2,3,2,17.59
1,2,10,3,2,26.16
1,2,4,3,2,19.8
1,2,3,1,2,12.92
1,2,8,1,2,14.61
1,2,0,1,2,13.97
1,2,9,1,2,12.83
1,2,5,1,2,13.53
1,2,6,1,2,14.39
1,2,7,1,2,12.68
1,2,1,1,2,17.22
1,2,2,1,2,14.31
1,2,10,1,2,23.57
1,2,4,1,2,17.77
1,2,3,4,2,14.68
1,2,8,4,2,16.79
1,2,0,4,2,15.83
1,2,9,4,2,16.64
1,2,5,4,2,14.66
1,2,6,4,2,13.85
1,2,7,4,2,14.78
1,2,1,4,2,16.17
1,2,2,4,2,15.62
1,2,10,4,2,26.97
1,2,4,4,2,15.89
1,2,3,2,2,13.75
1,2,8,2,2,16.47
1,2,0,2,2,14.35
1,2,9,2,2,19.04
1,2,5,2,2,14.5
1,2,6,2,2,14.5
1,2,7,2,2,15.64
1,2,1,2,2,18.5
1,2,2,2,2,16.17
1,2,10,2,2,24.58
1,2,4,2,2,17.72
1,2,3,6,0,13.24
1,2,8,6,0,24.25
1,2,0,6,0,18.07
1,2,9,6,0,23.95
1,2,5,6,0,17.46
1,2,6,6,0,20.28
1,2,7,6,0,17.39
1,2,1,6,0,22.2
1,2,2,6,0,15.9
1,2,10,6,0,21.61
1,2,4,6,0,20.79
1,2,3,5,0,15.37
1,2,8,5,0,20.73
1,2,0,5,0,16.14
1,2,9,5,0,21.08
1,2,5,5,0,16.32
1,2,6,5,0,21.37
1,2,7,5,0,15.13
1,2,1,5,0,21.6
1,2,2,5,0,17.4
1,2,10,5,0,24.5
1,2,4,5,0,18.83
1,2,3,0,0,14.73
1,2,8,0,0,17.57
1,2,0,0,0,15.24
1,2,9,0,0,18.65
1,2,5,0,0,18.25
1,2,6,0,0,17.99
1,2,7,0,0,15.93
1,2,1,0,0,19.71
1,2,2,0,0,15.94
1,2,10,0,0,19.79
1,2,4,0,0,15.57
1,2,3,3,0,15.38
1,2,8,3,0,21.31
1,2,0,3,0,14.96
1,2,9,3,0,20.82
1,2,5,3,0,17.07
1,2,6,3,0,18.0
1,2,7,3,0,15.82
1,2,1,3,0,23.61
1,2,2,3,0,17.56
1,2,10,3,0,23.14
1,2,4,3,0,15.79
1,2,3,1,0,13.11
1,2,8,1,0,17.1
1,2,0,1,0,15.47
1,2,9,1,0,16.8
1,2,5,1,0,15.12
1,2,6,1,0,23.62
1,2,7,1,0,15.91
1,2,1,1,0,22.13
1,2,2,1,0,18.72
1,2,10,1,0,26.72
1,2,4,1,0,16.82
1,2,3,4,0,17.88
1,2,8,4,0,24.55
1,2,0,4,0,17.41
1,2,9,4,0,22.84
1,2,5,4,0,16.99
1,2,6,4,0,27.27
1,2,7,4,0,19.81
1,2,1,4,0,25.37
1,2,2,4,0,23.55
1,2,10,4,0,29.94
1,2,4,4,0,19.63
1,2,3,2,0,18.18
1,2,8,2,0,25.49
1,2,0,2,0,20.49
1,2,9,2,0,25.25
1,2,5,2,0,20.02
1,2,6,2,0,27.52
1,2,7,2,0,23.94
1,2,1,2,0,27.57
1,2,2,2,0,23.22
1,2,10,2,0,31.01
1,2,4,2,0,20.07
1,2,3,6,3,15.72
1,2,8,6,3,22.66
1,2,0,6,3,15.3
1,2,9,6,3,18.47
1,2,5,6,3,15.05
1,2,6,6,3,17.23
1,2,7,6,3,17.26
1,2,1,6,3,22.5
1,2,2,6,3,16.94
1,2,10,6,3,20.34
1,2,4,6,3,18.05
1,2,3,5,3,15.78
1,2,8,5,3,18.87
1,2,0,5,3,16.46
1,2,9,5,3,18.4
1,2,5,5,3,14.87
1,2,6,5,3,21.69
1,2,7,5,3,15.27
1,2,1,5,3,21.87
1,2,2,5,3,17.07
1,2,10,5,3,21.19
1,2,4,5,3,18.26
1,2,3,0,3,16.44
1,2,8,0,3,18.56
1,2,0,0,3,14.0
1,2,9,0,3,20.05
1,2,5,0,3,16.21
1,2,6,0,3,16.67
1,2,7,0,3,16.39
1,2,1,0,3,21.37
1,2,2,0,3,16.01
1,2,10,0,3,20.52
1,2,4,0,3,17.96
1,2,3,3,3,16.18
1,2,8,3,3,20.35
1,2,0,3,3,14.9
1,2,9,3,3,16.96
1,2,5,3,3,15.58
1,2,6,3,3,18.97
1,2,7,3,3,17.13
1,2,1,3,3,21.13
1,2,2,3,3,17.21
1,2,10,3,3,24.63
1,2,4,3,3,21.13
1,2,3,1,3,17.97
1,2,8,1,3,18.63
1,2,0,1,3,17.25
1,2,9,1,3,15.67
1,2,5,1,3,20.33
1,2,6,1,3,23.83
1,2,7,1,3,20.55
1,2,1,1,3,23.52
1,2,2,1,3,21.74
1,2,10,1,3,34.01
1,2,4,1,3,18.23
1,2,3,4,3,16.38
1,2,8,4,3,24.48
1,2,0,4,3,15.65
1,2,9,4,3,15.08
1,2,5,4,3,17.56
1,2,6,4,3,17.63
1,2,7,4,3,20.91
1,2,1,4,3,29.84
1,2,2,4,3,20.83
1,2,10,4,3,35.23
1,2,4,4,3,18.09
1,2,3,2,3,16.59
1,2,8,2,3,18.58
1,2,0,2,3,18.45
1,2,9,2,3,19.87
1,2,5,2,3,24.19
1,2,6,2,3,20.3
1,2,7,2,3,19.59
1,2,1,2,3,21.94
1,2,2,2,3,17.96
1,2,10,2,3,24.2
1,2,4,2,3,16.5
1,2,3,6,1,24.93
1,2,8,6,1,18.72
1,2,0,6,1,18.15
1,2,9,6,1,19.91
1,2,5,6,1,18.3
1,2,6,6,1,21.39
1,2,7,6,1,49.99
1,2,1,6,1,28.07
1,2,2,6,1,48.27
1,2,10,6,1,24.68
1,2,4,6,1,21.68
1,2,3,5,1,22.1
1,2,8,5,1,21.95
1,2,0,5,1,18.31
1,2,9,5,1,18.12
1,2,5,5,1,17.6
1,2,6,5,1,22.0
1,2,7,5,1,41.19
1,2,1,5,1,22.48
1,2,2,5,1,47.01
1,2,10,5,1,24.71
1,2,4,5,1,18.76
1,2,3,0,1,21.35
1,2,8,0,1,17.63
1,2,0,0,1,15.26
1,2,9,0,1,16.98
1,2,5,0,1,15.16
1,2,6,0,1,26.24
1,2,7,0,1,41.97
1,2,1,0,1,25.0
1,2,2,0,1,59.08
1,2,10,0,1,39.34
1,2,4,0,1,17.43
1,2,3,3,1,23.23
1,2,8,3,1,21.3
1,2,0,3,1,14.78
1,2,9,3,1,19.1
1,2,5,3,1,14.98
1,2,6,3,1,7.73
1,2,7,3,1,34.85
1,2,1,3,1,22.88
1,2,2,3,1,38.14
1,2,10,3,1,22.55
1,2,4,3,1,19.04
1,2,3,1,1,18.97
1,2,8,1,1,38.79
1,2,0,1,1,16.74
1,2,9,1,1,17.02
1,2,5,1,1,18.27
1,2,6,1,1,20.16
1,2,7,1,1,21.06
1,2,1,1,1,22.21
1,2,2,1,1,23.15
1,2,10,1,1,22.27
1,2,4,1,1,17.12
1,2,3,4,1,21.12
1,2,8,4,1,22.31
1,2,0,4,1,16.35
1,2,9,4,1,19.72
1,2,5,4,1,17.77
1,2,6,4,1,26.28
1,2,7,4,1,19.93
1,2,1,4,1,20.95
1,2,2,4,1,29.03
1,2,10,4,1,26.5
1,2,4,4,1,19.44
1,2,3,2,1,19.82
1,2,8,2,1,19.28
1,2,0,2,1,18.14
1,2,9,2,1,21.39
1,2,5,2,1,17.83
1,2,6,2,1,20.89
1,2,7,2,1,48.66
1,2,1,2,1,21.38
1,2,2,2,1,43.45
1,2,10,2,1,24.64
1,2,4,2,1,18.51
