additive,aryl_halide,base,ligand,yield
9,2,2,2,45.30338681
9,15,2,2,49.87050942
9,12,1,2,5.265059572
9,11,1,2,36.39098731
9,13,1,2,36.44138063
9,7,1,2,0.0
9,6,1,2,35.28694368
9,8,1,2,42.09555031
9,4,1,2,3.678633066
9,3,1,2,50.63065751
9,5,1,2,61.65083258
9,9,1,2,52.72286451
9,1,1,2,62.07451283
9,14,1,2,61.80067802
9,10,1,2,3.035900596
9,2,1,2,58.2347243
9,15,1,2,66.48281999
9,12,3,2,4.477162725
9,11,3,2,37.34827699
9,13,3,2,41.73289196
9,7,3,2,0.0
9,6,3,2,37.72387007
9,8,3,2,49.04564688
9,4,3,2,4.390150349
9,3,3,2,57.96795904
9,5,3,2,73.57415684
9,9,3,2,74.69880742
9,1,3,2,87.52908706
9,14,3,2,89.61417594
9,10,3,2,2.405254053
9,2,3,2,77.09161451
9,15,3,2,83.01646677
8,12,2,4,6.891124522
8,11,2,4,24.99527669
8,13,2,4,37.54624547
8,7,2,4,0.706381042
8,6,2,4,42.52691913
8,8,2,4,47.95299992
8,4,2,4,2.294941324
8,3,2,4,62.78571552
8,5,2,4,69.97034068
8,9,2,4,74.06067797
8,1,2,4,77.51023369
8,14,2,4,80.90631241
8,10,2,4,8.332944957
8,2,2,4,47.89881593
8,15,2,4,61.03423565
8,12,1,4,3.42165598
8,11,1,4,26.24845362
8,13,1,4,39.43512545
8,7,1,4,0.0
8,6,1,4,23.50114845
8,8,1,4,39.99682926
8,4,1,4,0.695599064
8,3,1,4,39.03126202
8,5,1,4,61.69857953
8,9,1,4,27.69709095
8,1,1,4,36.62142901
8,14,1,4,45.52130306
8,10,1,4,2.782548169
8,2,1,4,53.27735781
8,15,1,4,64.8702395
8,12,3,4,3.382805594
8,11,3,4,31.53029931
8,13,3,4,45.77926691
8,7,3,4,0.0
8,6,3,4,32.33228249
8,8,3,4,49.75811265
8,4,3,4,0.665471445
8,3,3,4,50.28049867
8,5,3,4,75.02467082
8,9,3,4,52.59936901
8,1,3,4,74.31911492
8,14,3,4,92.11972779
8,10,3,4,2.135901423
8,2,3,4,64.185973
8,15,3,4,85.22067267
12,12,2,4,0.552049908
12,11,2,4,15.46929664
12,13,2,4,29.68665622
12,7,2,4,0.0
12,6,2,4,42.07740888
12,8,2,4,50.20384511
12,4,2,4,0.0
12,3,2,4,63.12102891
12,5,2,4,67.79255716
12,9,2,4,74.22961906
12,1,2,4,75.06901133
12,14,2,4,83.08232968
12,10,2,4,0.0
12,2,2,4,22.62644976
12,15,2,4,62.72600186
12,12,1,4,8.178111662
12,11,1,4,33.60174029
12,13,1,4,39.12761896
12,7,1,4,0.0
12,6,1,4,32.36655355
12,8,1,4,40.59375347
12,4,1,4,0.817066768
12,3,1,4,50.58160419
12,5,1,4,63.72449893
12,9,1,4,33.94683682
12,1,1,4,41.28086675
12,14,1,4,47.58772845
12,10,1,4,5.956665819
12,2,1,4,57.2826498
12,15,1,4,64.80074025
12,12,3,4,7.126598878
12,11,3,4,37.93567028
12,13,3,4,45.20399384
12,7,3,4,0.0
12,6,3,4,41.28466002
12,8,3,4,49.61017751
12,4,3,4,0.789038452
12,3,3,4,63.68559531
12,5,3,4,73.08177999
12,9,3,4,72.98033012
12,1,3,4,82.64502167
12,14,3,4,90.64441503
12,10,3,4,4.936303419
12,2,3,4,73.81395251
12,15,3,4,82.20776042
1,12,2,4,4.618730656
1,11,2,4,15.74680272
1,13,2,4,30.87761179
1,7,2,4,6.970567232
1,6,2,4,65.46891846
1,8,2,4,66.01585424
1,4,2,4,2.350274713
1,3,2,4,70.85918563
1,5,2,4,68.53030279
1,9,2,4,76.3099624
1,1,2,4,75.95426954
1,14,2,4,82.34937004
1,10,2,4,4.974394565
1,2,2,4,25.79072036
1,15,2,4,62.08187356
1,12,1,4,19.16223306
1,11,1,4,35.94447354
1,13,1,4,37.90012178
1,7,1,4,41.26452613
1,6,1,4,59.06928985
1,8,1,4,59.60099255
1,4,1,4,2.42184546
1,3,1,4,58.63301817
1,5,1,4,63.99950596
1,9,1,4,34.05189508
1,1,1,4,41.4297554
1,14,1,4,47.77426479
1,10,1,4,20.34813867
1,2,1,4,60.49224443
1,15,1,4,63.88080478
1,12,3,4,21.60119174
1,11,3,4,38.59563351
1,13,3,4,44.68109157
1,7,3,4,44.14137034
1,6,3,4,66.81498604
1,8,3,4,68.2481271
1,4,3,4,2.579355469
1,3,3,4,74.1058241
1,5,3,4,72.8478499
1,9,3,4,89.07661609
1,1,3,4,85.65923047
1,14,3,4,94.15173815
1,10,3,4,24.93961347
1,2,3,4,80.0652435
1,15,3,4,86.19820374
9,12,2,4,1.252505333
9,11,2,4,16.04849725
9,13,2,4,30.7124479
9,7,2,4,0.0
9,6,2,4,0.0
9,8,2,4,43.09475613
9,4,2,4,0.0
9,3,2,4,47.34816594
9,5,2,4,64.24887053
9,9,2,4,57.59970402
9,1,2,4,64.01092118
9,14,2,4,72.26820117
9,10,2,4,0.868429678
9,2,2,4,42.09636278
9,15,2,4,50.25936964
9,12,1,4,2.443106533
9,11,1,4,28.78693437
9,13,1,4,34.85762141
9,7,1,4,0.0
9,6,1,4,20.89901676
9,8,1,4,36.0742325
9,4,1,4,0.489724505
9,3,1,4,37.99056967
9,5,1,4,56.47944581
9,9,1,4,26.8260429
9,1,1,4,36.10071383
9,14,1,4,46.52870973
9,10,1,4,1.470956156
9,2,1,4,0.0
9,15,1,4,57.24624739
9,12,3,4,2.103607287
9,11,3,4,29.62604669
9,13,3,4,40.21154517
9,7,3,4,0.0
9,6,3,4,23.916357
9,8,3,4,44.44845486
9,4,3,4,0.490842961
9,3,3,4,39.51845686
9,5,3,4,69.71995068
9,9,3,4,47.18415816
9,1,3,4,65.99016493
9,14,3,4,87.94083651
9,10,3,4,1.573799128
9,2,3,4,61.50487524
9,15,3,4,83.95560608
17,12,2,3,13.9614152
17,11,2,3,15.08609068
17,13,2,3,15.9216391
17,7,2,3,2.548391087
17,6,2,3,8.641168314
17,8,2,3,6.654637209
17,4,2,3,7.713999512
17,3,2,3,14.7618925
17,5,2,3,16.70711364
17,9,2,3,12.25099464
17,1,2,3,16.43551115
17,14,2,3,17.06361217
17,10,2,3,12.13886151
17,2,2,3,10.08173564
17,15,2,3,12.79205877
17,12,1,3,11.31960299
17,11,1,3,22.30541273
17,13,1,3,25.45694196
17,7,1,3,0.0
17,6,1,3,2.840028013
17,8,1,3,4.296191189
17,4,1,3,1.896990139
17,3,1,3,9.250516466
17,5,1,3,13.02243467
17,9,1,3,15.10135263
17,1,1,3,24.44251918
17,14,1,3,26.61192771
17,10,1,3,2.419663487
17,2,1,3,6.251282484
17,15,1,3,12.75397423
17,12,3,3,13.18136791
17,11,3,3,22.67787637
17,13,3,3,24.0555231
17,7,3,3,0.0
17,6,3,3,2.373234972
17,8,3,3,5.371995824
17,4,3,3,2.067024275
17,3,3,3,9.241578451
17,5,3,3,20.36311527
17,9,3,3,14.60964787
17,1,3,3,28.7617291
17,14,3,3,23.20886991
17,10,3,3,3.338911929
17,2,3,3,11.07544016
17,15,3,3,16.38360507
2,12,2,3,8.599290828
2,11,2,3,8.073391293
2,13,2,3,8.373801377
2,7,2,3,2.086409943
2,6,2,3,3.898269895
2,8,2,3,2.819747326
2,4,2,3,9.734031055
2,3,2,3,14.02250347
2,5,2,3,13.30215474
2,9,2,3,11.84842444
2,1,2,3,12.48722349
2,14,2,3,13.26217146
2,10,2,3,7.007309831
2,2,2,3,3.803167764
2,15,2,3,9.3396983
2,12,1,3,2.828738971
2,11,1,3,11.73173458
2,13,1,3,32.01377764
2,7,1,3,0.0
2,6,1,3,0.597123544
2,8,1,3,1.624624313
2,4,1,3,1.378417368
2,3,1,3,5.748911263
2,5,1,3,15.88279637
2,9,1,3,15.03293541
2,1,1,3,36.25474039
2,14,1,3,40.83653695
2,10,1,3,0.0
2,2,1,3,3.383758574
2,15,1,3,9.091321628
2,12,3,3,1.249008464
2,11,3,3,7.593500734
2,13,3,3,23.19251783
2,7,3,3,0.0
2,6,3,3,0.0
2,8,3,3,0.0
2,4,3,3,0.0
2,3,3,3,3.304153664
2,5,3,3,4.972241085
2,9,3,3,11.6539798
2,1,3,3,23.14100825
2,14,3,3,30.73323241
2,10,3,3,0.0
2,2,3,3,0.0
2,15,3,3,0.0
15,12,2,3,25.79234273
15,11,2,3,21.1852936
15,13,2,3,41.0055284
15,7,2,3,1.426630798
15,6,2,3,41.22664286
15,8,2,3,47.37967992
15,4,2,3,11.25218088
15,3,2,3,66.85183325
15,5,2,3,67.69619533
15,9,2,3,18.57739993
15,1,2,3,22.20180478
15,14,2,3,22.35512226
15,10,2,3,38.7528241
15,2,2,3,24.97274403
15,15,2,3,75.11548375
15,12,1,3,19.41980511
15,11,1,3,32.07542073
15,13,1,3,34.52065187
15,7,1,3,2.069142775
15,6,1,3,14.42253285
15,8,1,3,22.92734992
15,4,1,3,5.821778044
15,3,1,3,33.78601477
15,5,1,3,37.39742705
15,9,1,3,26.66040937
15,1,1,3,44.30153891
15,14,1,3,44.76424476
15,10,1,3,12.63535619
15,2,1,3,32.89151252
15,15,1,3,41.00150742
15,12,3,3,19.39344332
15,11,3,3,31.15934188
15,13,3,3,38.74519603
15,7,3,3,1.798923194
15,6,3,3,9.508784567
15,8,3,3,17.33987768
15,4,3,3,5.235495595
15,3,3,3,28.74353219
15,5,3,3,53.88645108
15,9,3,3,27.32636453
15,1,3,3,52.36462009
15,14,3,3,62.64059826
15,10,3,3,7.71156711
15,2,3,3,25.62052054
15,15,3,3,43.30658798
10,12,2,3,6.70191803
10,11,2,3,15.721696
10,13,2,3,32.03839032
10,7,2,3,0.0
10,6,2,3,5.529906697
10,8,2,3,6.840870887
10,4,2,3,0.566845941
10,3,2,3,22.16483544
10,5,2,3,31.41749034
10,9,2,3,22.29411196
10,1,2,3,31.22952549
10,14,2,3,31.17670784
10,10,2,3,3.037744154
10,2,2,3,13.63572226
10,15,2,3,21.33105034
10,12,1,3,10.4860128
10,11,1,3,26.29886063
10,13,1,3,23.69345333
10,7,1,3,0.0
10,6,1,3,6.730455291
10,8,1,3,13.41857273
10,4,1,3,1.036456102
10,3,1,3,22.99620882
10,5,1,3,37.021541
10,9,1,3,22.69659515
10,1,1,3,37.46429839
10,14,1,3,39.38981845
10,10,1,3,4.58213428
10,2,1,3,22.70660834
10,15,1,3,33.31806917
10,12,3,3,7.343376414
10,11,3,3,26.03173318
10,13,3,3,36.25454831
10,7,3,3,0.0
10,6,3,3,4.191040534
10,8,3,3,6.114675165
10,4,3,3,0.884950948
10,3,3,3,16.69067663
10,5,3,3,31.26628393
10,9,3,3,24.66006055
10,1,3,3,45.98390905
10,14,3,3,52.56128921
10,10,3,3,3.35256921
10,2,3,3,15.35819367
10,15,3,3,29.91552733
17,12,2,1,13.16893511
17,11,2,1,16.79477369
17,13,2,1,16.24533971
17,7,2,1,2.118660091
17,6,2,1,15.85894672
17,8,2,1,15.94900479
17,4,2,1,7.108204477
17,3,2,1,24.76005147
17,5,2,1,28.11243479
17,9,2,1,27.24876847
17,1,2,1,31.76624566
17,14,2,1,37.29673945
17,10,2,1,16.87891597
17,2,2,1,22.41656552
17,15,2,1,23.46293461
17,12,1,1,9.295516532
17,11,1,1,35.04870846
17,13,1,1,35.39709887
17,7,1,1,0.0
17,6,1,1,34.88973455
17,8,1,1,35.68810141
17,4,1,1,1.257407502
17,3,1,1,55.96431027
17,5,1,1,59.93053961
17,9,1,1,56.99401844
17,1,1,1,63.00725217
17,14,1,1,59.18255708
17,10,1,1,7.66652575
17,2,1,1,54.77135423
17,15,1,1,62.18465229
17,12,3,1,17.84178388
17,11,3,1,40.13524468
17,13,3,1,46.24961136
17,7,3,1,2.890686767
17,6,3,1,45.52184766
17,8,3,1,47.90925553
17,4,3,1,11.25502625
17,3,3,1,71.70514407
17,5,3,1,72.13959481
17,9,3,1,79.78226496
17,1,3,1,79.62575679
17,14,3,1,82.21280375
17,10,3,1,33.50615076
17,2,3,1,78.67116412
17,15,3,1,79.16863895
2,12,2,1,10.16290719
2,11,2,1,10.72653134
2,13,2,1,11.56918225
2,7,2,1,1.924092177
2,6,2,1,9.627089409
2,8,2,1,11.09901507
2,4,2,1,6.581266653
2,3,2,1,16.8324099
2,5,2,1,21.40006849
2,9,2,1,42.78380779
2,1,2,1,53.50463767
2,14,2,1,60.63710952
2,10,2,1,13.25100229
2,2,2,1,18.48421566
2,15,2,1,20.6070389
2,12,1,1,1.71151259
2,11,1,1,7.321293774
2,13,1,1,34.91039433
2,7,1,1,0.0
2,6,1,1,5.935933533
2,8,1,1,58.0174464
2,4,1,1,1.781909967
2,3,1,1,22.74107385
2,5,1,1,57.01120739
2,9,1,1,33.66124955
2,1,1,1,51.21151631
2,14,1,1,60.13886073
2,10,1,1,2.249906301
2,2,1,1,41.72955132
2,15,1,1,60.45904469
2,12,3,1,16.47949658
2,11,3,1,27.36893381
2,13,3,1,39.35756061
2,7,3,1,0.712699399
2,6,3,1,8.970204017
2,8,3,1,44.46296659
2,4,3,1,4.28271464
2,3,3,1,39.55034963
2,5,3,1,63.92666602
2,9,3,1,79.04497323
2,1,3,1,78.70773698
2,14,3,1,84.10193793
2,10,3,1,12.67223423
2,2,3,1,55.95219042
2,15,3,1,80.67857489
15,12,2,1,30.59884697
15,11,2,1,33.91258635
15,13,2,1,36.80129147
15,7,2,1,2.495636052
15,6,2,1,47.27988184
15,8,2,1,44.44212826
15,4,2,1,12.51112995
15,3,2,1,66.1081674
15,5,2,1,63.53604944
15,9,2,1,53.37807808
15,1,2,1,62.99169098
15,14,2,1,63.44404456
15,10,2,1,52.55158103
15,2,2,1,68.74074216
15,15,2,1,77.66689194
15,12,1,1,34.08344524
15,11,1,1,38.11608188
15,13,1,1,39.909465
15,7,1,1,1.029883817
15,6,1,1,39.21368937
15,8,1,1,35.2237201
15,4,1,1,3.311093961
15,3,1,1,57.74229286
15,5,1,1,59.48668549
15,9,1,1,64.60204454
15,1,1,1,61.25906652
15,14,1,1,62.35242374
15,10,1,1,36.30128303
15,2,1,1,63.06191521
15,15,1,1,62.65745672
15,12,3,1,33.03637259
15,11,3,1,39.20587876
15,13,3,1,41.26140824
15,7,3,1,1.728296665
15,6,3,1,49.69104828
15,8,3,1,41.80838188
15,4,3,1,3.524318044
15,3,3,1,71.55294754
15,5,3,1,72.58292155
15,9,3,1,83.76441682
15,1,3,1,82.77010873
15,14,3,1,80.16290148
15,10,3,1,44.56568658
15,2,3,1,80.07437026
15,15,3,1,81.27546311
10,12,2,1,15.75654156
10,11,2,1,40.52594956
10,13,2,1,38.16592165
10,7,2,1,0.390715033
10,6,2,1,45.77689221
10,8,2,1,41.36745101
10,4,2,1,0.860295656
10,3,2,1,63.69608906
10,5,2,1,64.24487271
10,9,2,1,63.65319734
10,1,2,1,73.26731184
10,14,2,1,70.29330199
10,10,2,1,8.47025224
10,2,2,1,70.27327326
10,15,2,1,75.8997955
10,12,1,1,12.88972347
10,11,1,1,36.29421793
10,13,1,1,37.37794419
10,7,1,1,0.252253584
10,6,1,1,37.13655068
10,8,1,1,32.8144383
10,4,1,1,0.83326199
10,3,1,1,55.17541483
10,5,1,1,57.50576347
10,9,1,1,66.07394644
10,1,1,1,64.68492451
10,14,1,1,60.93427362
10,10,1,1,6.684386034
10,2,1,1,63.13467167
10,15,1,1,65.07775968
10,12,3,1,11.91198349
10,11,3,1,39.35316158
10,13,3,1,43.82916168
10,7,3,1,0.381599662
10,6,3,1,49.01650319
10,8,3,1,42.67624543
10,4,3,1,0.745430861
10,3,3,1,69.58481273
10,5,3,1,71.48272249
10,9,3,1,82.32171897
10,1,3,1,81.29892199
10,14,3,1,82.3438198
10,10,3,1,7.182520972
10,2,3,1,75.98553455
10,15,3,1,82.40046293
17,12,2,2,9.973367678
17,11,2,2,12.38761085
17,13,2,2,12.79513925
17,7,2,2,0.746156967
17,6,2,2,12.59161714
17,8,2,2,14.72607829
17,4,2,2,12.28165388
17,3,2,2,24.42477517
17,5,2,2,26.50151753
17,9,2,2,24.72320112
17,1,2,2,27.98543221
17,14,2,2,32.32915323
17,10,2,2,8.50474803
17,2,2,2,15.43456925
17,15,2,2,19.90695412
17,12,1,2,2.74121661
17,11,1,2,20.07939568
17,13,1,2,33.6420654
17,7,1,2,0.328567973
17,6,1,2,12.21281347
17,8,1,2,33.66516566
17,4,1,2,1.993041801
17,3,1,2,24.96800216
17,5,1,2,59.5664451
17,9,1,2,32.57727167
17,1,1,2,44.24461772
17,14,1,2,61.37532466
17,10,1,2,1.607816561
17,2,1,2,42.1300284
17,15,1,2,55.13286563
17,12,3,2,13.51164782
17,11,3,2,36.28377215
17,13,3,2,43.31119655
17,7,3,2,0.568210949
17,6,3,2,31.09780796
17,8,3,2,44.42036094
17,4,3,2,6.604799576
17,3,3,2,53.30648897
17,5,3,2,73.95398123
17,9,3,2,64.98015189
17,1,3,2,71.05445565
17,14,3,2,83.94468409
17,10,3,2,2.019729051
17,2,3,2,55.99062735
17,15,3,2,83.04189522
2,12,2,2,17.35437544
2,11,2,2,28.92940614
2,13,2,2,34.70800352
2,7,2,2,0.572188732
2,6,2,2,38.02062933
2,8,2,2,38.77000873
2,4,2,2,13.95905877
2,3,2,2,60.55316321
2,5,2,2,63.14360639
2,9,2,2,41.14460565
2,1,2,2,47.20893463
2,14,2,2,58.17261114
2,10,2,2,13.53376242
2,2,2,2,53.60304102
2,15,2,2,58.45828833
2,12,1,2,5.492602222
2,11,1,2,30.47937114
2,13,1,2,38.18576353
2,7,1,2,0.0
2,6,1,2,21.09483753
2,8,1,2,57.7087314
2,4,1,2,6.312401384
2,3,1,2,40.61436819
2,5,1,2,62.9440737
2,9,1,2,29.74076309
2,1,1,2,38.06656269
2,14,1,2,64.15465798
2,10,1,2,4.069080612
2,2,1,2,49.17268474
2,15,1,2,57.52960259
2,12,3,2,12.78962475
2,11,3,2,31.88542104
2,13,3,2,41.17290032
2,7,3,2,0.0
2,6,3,2,36.44526769
2,8,3,2,47.11829387
2,4,3,2,6.880494813
2,3,3,2,62.86856054
2,5,3,2,72.345187
2,9,3,2,72.24358198
2,1,3,2,73.49750543
2,14,3,2,86.32465757
2,10,3,2,2.394294255
2,2,3,2,47.68791361
2,15,3,2,81.55614964
15,12,2,2,11.04036087
15,11,2,2,24.23482722
15,13,2,2,31.2993075
15,7,2,2,0.337596865
15,6,2,2,46.64890669
15,8,2,2,45.17206702
15,4,2,2,9.993569506
15,3,2,2,68.91825786
15,5,2,2,69.27632316
15,9,2,2,78.77070783
15,1,2,2,76.11415284
15,14,2,2,81.78695125
15,10,2,2,3.724806832
15,2,2,2,17.80357266
15,15,2,2,61.99734129
15,12,1,2,27.20831726
15,11,1,2,38.14083048
15,13,1,2,36.4250561
15,7,1,2,1.088494579
15,6,1,2,37.85579692
15,8,1,2,41.07404232
15,4,1,2,8.955312407
15,3,1,2,59.10146589
15,5,1,2,65.48133698
15,9,1,2,62.79572595
15,1,1,2,65.86005497
15,14,1,2,64.68104609
15,10,1,2,25.61137798
15,2,1,2,56.47869884
15,15,1,2,60.5253289
15,12,3,2,28.57251929
15,11,3,2,38.20471013
15,13,3,2,41.63261266
15,7,3,2,1.226874544
15,6,3,2,47.15627467
15,8,3,2,49.15467449
15,4,3,2,9.293896224
15,3,3,2,74.97052076
15,5,3,2,75.97219172
15,9,3,2,85.53405964
15,1,3,2,80.79670421
15,14,3,2,85.64532689
15,10,3,2,21.70039266
15,2,3,2,76.95155975
15,15,3,2,80.7977409
10,12,2,2,2.008708666
10,11,2,2,25.56755062
10,13,2,2,32.35958784
10,7,2,2,0.0
10,6,2,2,41.6263458
10,8,2,2,41.53702825
10,4,2,2,5.761815995
10,3,2,2,63.22828466
10,5,2,2,66.89026205
10,9,2,2,72.60987428
10,1,2,2,78.22401013
10,14,2,2,70.14060434
10,10,2,2,0.810171959
10,2,2,2,48.96975625
10,15,2,2,50.40479784
10,12,1,2,6.090802245
10,11,1,2,38.90083473
10,13,1,2,37.47062049
10,7,1,2,0.0
10,6,1,2,35.15329281
10,8,1,2,41.08459601
10,4,1,2,4.12761042
10,3,1,2,56.83415199
10,5,1,2,65.44832937
10,9,1,2,58.01064055
10,1,1,2,63.16520406
10,14,1,2,66.65248144
10,10,1,2,2.68455705
10,2,1,2,58.35068095
10,15,1,2,61.04278074
10,12,3,2,6.03417912
10,11,3,2,38.15565558
10,13,3,2,45.15638688
10,7,3,2,0.0
10,6,3,2,36.98776703
10,8,3,2,44.33872807
10,4,3,2,4.225486824
10,3,3,2,59.21946541
10,5,3,2,74.59845802
10,9,3,2,78.02488381
10,1,3,2,80.73687357
10,14,3,2,88.24637541
10,10,3,2,1.957264533
10,2,3,2,65.74098646
10,15,3,2,83.83843021
17,12,2,4,10.47269891
17,11,2,4,12.16304801
17,13,2,4,10.78771766
17,7,2,4,1.152131483
17,6,2,4,14.89842021
17,8,2,4,16.26779165
17,4,2,4,4.656693452
17,3,2,4,21.20587604
17,5,2,4,27.6859428
17,9,2,4,21.50066765
17,1,2,4,25.90827653
17,14,2,4,28.29509241
17,10,2,4,14.7474972
17,2,2,4,17.65611496
17,15,2,4,19.96336659
17,12,1,4,2.505489323
17,11,1,4,15.19101144
17,13,1,4,34.1813834
17,7,1,4,0.467733508
17,6,1,4,14.98944103
17,8,1,4,40.85999304
17,4,1,4,0.648980669
17,3,1,4,24.05265274
17,5,1,4,60.8676331
17,9,1,4,20.28381752
17,1,1,4,30.24326754
17,14,1,4,53.5695113
17,10,1,4,1.726024029
17,2,1,4,36.92601799
17,15,1,4,56.57387493
17,12,3,4,7.949590254
17,11,3,4,30.30978378
17,13,3,4,47.10591975
17,7,3,4,0.256451547
17,6,3,4,26.95590806
17,8,3,4,49.01475041
17,4,3,4,0.727174946
17,3,3,4,34.67021781
17,5,3,4,73.39202626
17,9,3,4,29.55686861
17,1,3,4,41.06227561
17,14,3,4,86.42573792
17,10,3,4,0.0
17,2,3,4,27.34305282
17,15,3,4,76.73986616
2,12,2,4,15.5615648
2,11,2,4,24.35604753
2,13,2,4,28.85136629
2,7,2,4,0.979807222
2,6,2,4,29.01476311
2,8,2,4,33.20741805
2,4,2,4,4.08442672
2,3,2,4,46.70548466
2,5,2,4,49.28704587
2,9,2,4,31.37415917
2,1,2,4,37.12306374
2,14,2,4,42.69698784
2,10,2,4,16.74814495
2,2,2,4,52.20286143
2,15,2,4,56.41870071
2,12,1,4,3.434831672
2,11,1,4,26.32369704
2,13,1,4,36.14852387
2,7,1,4,0.0
2,6,1,4,16.7341519
2,8,1,4,49.985461
2,4,1,4,0.995077613
2,3,1,4,30.16614104
2,5,1,4,59.31991617
2,9,1,4,20.49711258
2,1,1,4,31.02334366
2,14,1,4,56.03747384
2,10,1,4,2.039001868
2,2,1,4,47.55321922
2,15,1,4,59.16216512
2,12,3,4,5.071740985
2,11,3,4,31.60555467
2,13,3,4,41.60266431
2,7,3,4,0.0
2,6,3,4,20.44948228
2,8,3,4,46.3015164
2,4,3,4,1.005881291
2,3,3,4,34.47263315
2,5,3,4,72.29221067
2,9,3,4,31.19527434
2,1,3,4,39.71442231
2,14,3,4,83.49602396
2,10,3,4,0.0
2,2,3,4,27.15696835
2,15,3,4,67.35182955
15,12,2,4,6.112603375
15,11,2,4,19.11941212
15,13,2,4,29.76126623
15,7,2,4,0.0
15,6,2,4,49.20462645
15,8,2,4,49.50904012
15,4,2,4,1.743650282
15,3,2,4,67.14890203
15,5,2,4,68.20094264
15,9,2,4,74.20453315
15,1,2,4,74.49984474
15,14,2,4,83.44233536
15,10,2,4,2.899493403
15,2,2,4,16.85617983
15,15,2,4,65.67896113
15,12,1,4,17.43734901
15,11,1,4,35.28597628
15,13,1,4,36.96535355
15,7,1,4,0.926720681
15,6,1,4,38.5633346
15,8,1,4,39.70763397
15,4,1,4,1.666950752
15,3,1,4,57.55922845
15,5,1,4,61.4373102
15,9,1,4,44.04139335
15,1,1,4,53.66497703
15,14,1,4,58.26903703
15,10,1,4,15.2876268
15,2,1,4,59.26239712
15,15,1,4,62.55956501
15,12,3,4,15.21649465
15,11,3,4,37.4061745
15,13,3,4,43.02832469
15,7,3,4,1.126878627
15,6,3,4,43.83894822
15,8,3,4,48.45171074
15,4,3,4,1.342248202
15,3,3,4,69.84952946
15,5,3,4,74.90352783
15,9,3,4,78.41262052
15,1,3,4,80.77035612
15,14,3,4,84.70172213
15,10,3,4,9.540861126
15,2,3,4,61.6695561
15,15,3,4,74.59231799
10,12,2,4,1.159391266
10,11,2,4,19.7798759
10,13,2,4,27.25583167
10,7,2,4,0.0
10,6,2,4,27.61595801
10,8,2,4,44.94211074
10,4,2,4,0.0
10,3,2,4,49.88008869
10,5,2,4,61.83593039
10,9,2,4,54.69797468
10,1,2,4,66.42814295
10,14,2,4,66.04767415
10,10,2,4,0.899554125
10,2,2,4,41.91155944
10,15,2,4,45.77046106
10,12,1,4,2.749074467
10,11,1,4,28.74221631
10,13,1,4,33.74215602
10,7,1,4,0.0
10,6,1,4,20.54633014
10,8,1,4,34.2854552
10,4,1,4,0.52608193
10,3,1,4,35.20097749
10,5,1,4,57.87416713
10,9,1,4,28.17135486
10,1,1,4,42.18931962
10,14,1,4,54.86277738
10,10,1,4,1.720185042
10,2,1,4,52.96278289
10,15,1,4,55.26466335
10,12,3,4,2.565604497
10,11,3,4,25.67305216
10,13,3,4,40.24019595
10,7,3,4,0.0
10,6,3,4,20.84643886
10,8,3,4,46.31398784
10,4,3,4,0.553317014
10,3,3,4,32.70750682
10,5,3,4,69.61841713
10,9,3,4,38.40380593
10,1,3,4,57.42667045
10,14,3,4,86.23315653
10,10,3,4,1.44008073
10,2,3,4,43.53836522
10,15,3,4,69.79590237
